Id,Reputation,DisplayName,Year,Month,Count
"913184","23477","mathematical.coffee","2012","5","15"
"913184","23477","mathematical.coffee","2012","7","7"
"913184","23477","mathematical.coffee","2012","8","2"
"913184","23477","mathematical.coffee","2012","9","1"
"913184","23477","mathematical.coffee","2012","10","2"
"913184","23477","mathematical.coffee","2012","11","12"
"913184","23477","mathematical.coffee","2012","12","3"
"1333975","23461","Ahmad","2012","4","10"
"1333975","23461","Ahmad","2012","5","8"
"1333975","23461","Ahmad","2012","6","1"
"1333975","23461","Ahmad","2012","7","13"
"1333975","23461","Ahmad","2012","8","42"
"1333975","23461","Ahmad","2012","9","21"
"1333975","23461","Ahmad","2012","10","38"
"1333975","23461","Ahmad","2012","11","47"
"1333975","23461","Ahmad","2012","12","86"
"157","23460","nlucaroni","2012","1","2"
"157","23460","nlucaroni","2012","2","2"
"157","23460","nlucaroni","2012","3","1"
"157","23460","nlucaroni","2012","4","1"
"157","23460","nlucaroni","2012","9","1"
"157","23460","nlucaroni","2012","12","1"
"233","23450","Ray","2012","1","24"
"233","23450","Ray","2012","2","12"
"643085","23444","HighCore","2012","7","1"
"643085","23444","HighCore","2012","10","19"
"643085","23444","HighCore","2012","11","74"
"643085","23444","HighCore","2012","12","25"
"41983","23438","LiraNuna","2012","4","1"
"355230","23437","martineau","2012","1","2"
"355230","23437","martineau","2012","2","2"
"355230","23437","martineau","2012","3","2"
"355230","23437","martineau","2012","4","2"
"355230","23437","martineau","2012","5","7"
"355230","23437","martineau","2012","6","26"
"355230","23437","martineau","2012","7","24"
"355230","23437","martineau","2012","8","19"
"355230","23437","martineau","2012","9","24"
"355230","23437","martineau","2012","10","31"
"355230","23437","martineau","2012","11","74"
"355230","23437","martineau","2012","12","42"
"33258","23431","Hugh Bothwell","2012","2","2"
"33258","23431","Hugh Bothwell","2012","3","2"
"33258","23431","Hugh Bothwell","2012","4","9"
"33258","23431","Hugh Bothwell","2012","5","50"
"33258","23431","Hugh Bothwell","2012","6","111"
"33258","23431","Hugh Bothwell","2012","7","81"
"33258","23431","Hugh Bothwell","2012","8","8"
"33258","23431","Hugh Bothwell","2012","9","11"
"496803","23414","thelatemail","2012","3","4"
"496803","23414","thelatemail","2012","4","8"
"496803","23414","thelatemail","2012","5","18"
"496803","23414","thelatemail","2012","6","13"
"496803","23414","thelatemail","2012","7","15"
"496803","23414","thelatemail","2012","8","6"
"496803","23414","thelatemail","2012","9","15"
"496803","23414","thelatemail","2012","10","12"
"496803","23414","thelatemail","2012","11","25"
"496803","23414","thelatemail","2012","12","17"
"85360","23413","Brandon Rhodes","2012","1","3"
"85360","23413","Brandon Rhodes","2012","2","3"
"85360","23413","Brandon Rhodes","2012","3","2"
"85360","23413","Brandon Rhodes","2012","4","2"
"85360","23413","Brandon Rhodes","2012","6","5"
"85360","23413","Brandon Rhodes","2012","7","3"
"85360","23413","Brandon Rhodes","2012","8","6"
"85360","23413","Brandon Rhodes","2012","9","4"
"85360","23413","Brandon Rhodes","2012","10","2"
"85360","23413","Brandon Rhodes","2012","11","2"
"85360","23413","Brandon Rhodes","2012","12","1"
"26227","23407","Paul Nathan","2012","1","3"
"26227","23407","Paul Nathan","2012","2","2"
"26227","23407","Paul Nathan","2012","3","6"
"26227","23407","Paul Nathan","2012","4","1"
"26227","23407","Paul Nathan","2012","5","1"
"26227","23407","Paul Nathan","2012","6","3"
"26227","23407","Paul Nathan","2012","7","1"
"26227","23407","Paul Nathan","2012","8","1"
"26227","23407","Paul Nathan","2012","9","3"
"119114","23401","Nate","2012","4","3"
"119114","23401","Nate","2012","5","31"
"119114","23401","Nate","2012","6","61"
"119114","23401","Nate","2012","7","85"
"119114","23401","Nate","2012","8","28"
"119114","23401","Nate","2012","9","46"
"119114","23401","Nate","2012","10","16"
"119114","23401","Nate","2012","11","15"
"119114","23401","Nate","2012","12","23"
"121993","23397","Jeff Storey","2012","1","1"
"121993","23397","Jeff Storey","2012","2","4"
"121993","23397","Jeff Storey","2012","3","6"
"121993","23397","Jeff Storey","2012","4","3"
"121993","23397","Jeff Storey","2012","5","10"
"121993","23397","Jeff Storey","2012","6","7"
"121993","23397","Jeff Storey","2012","7","24"
"121993","23397","Jeff Storey","2012","8","7"
"121993","23397","Jeff Storey","2012","10","11"
"121993","23397","Jeff Storey","2012","11","4"
"121993","23397","Jeff Storey","2012","12","7"
"440602","23389","Reuben Scratton","2012","1","27"
"440602","23389","Reuben Scratton","2012","2","35"
"440602","23389","Reuben Scratton","2012","3","4"
"440602","23389","Reuben Scratton","2012","4","3"
"440602","23389","Reuben Scratton","2012","5","2"
"440602","23389","Reuben Scratton","2012","10","1"
"3434","23388","Apocalisp","2012","1","1"
"3434","23388","Apocalisp","2012","2","3"
"3434","23388","Apocalisp","2012","3","1"
"3434","23388","Apocalisp","2012","4","2"
"3434","23388","Apocalisp","2012","5","3"
"3434","23388","Apocalisp","2012","6","1"
"3434","23388","Apocalisp","2012","7","1"
"3434","23388","Apocalisp","2012","8","3"
"3434","23388","Apocalisp","2012","9","2"
"3434","23388","Apocalisp","2012","12","2"
"912144","23383","Shahbaz","2012","1","5"
"912144","23383","Shahbaz","2012","2","9"
"912144","23383","Shahbaz","2012","3","38"
"912144","23383","Shahbaz","2012","4","23"
"912144","23383","Shahbaz","2012","5","33"
"912144","23383","Shahbaz","2012","6","45"
"912144","23383","Shahbaz","2012","7","67"
"912144","23383","Shahbaz","2012","8","26"
"912144","23383","Shahbaz","2012","9","16"
"912144","23383","Shahbaz","2012","10","12"
"912144","23383","Shahbaz","2012","11","9"
"912144","23383","Shahbaz","2012","12","10"
"7532","23380","Mark Heath","2012","1","5"
"7532","23380","Mark Heath","2012","2","11"
"7532","23380","Mark Heath","2012","3","15"
"7532","23380","Mark Heath","2012","4","7"
"7532","23380","Mark Heath","2012","5","5"
"7532","23380","Mark Heath","2012","6","5"
"7532","23380","Mark Heath","2012","7","3"
"7532","23380","Mark Heath","2012","8","7"
"7532","23380","Mark Heath","2012","9","13"
"7532","23380","Mark Heath","2012","10","16"
"7532","23380","Mark Heath","2012","11","17"
"7532","23380","Mark Heath","2012","12","13"
"252591","23379","Crozin","2012","1","5"
"252591","23379","Crozin","2012","2","5"
"252591","23379","Crozin","2012","3","5"
"252591","23379","Crozin","2012","4","6"
"252591","23379","Crozin","2012","5","8"
"252591","23379","Crozin","2012","6","6"
"252591","23379","Crozin","2012","7","4"
"252591","23379","Crozin","2012","8","5"
"252591","23379","Crozin","2012","9","6"
"252591","23379","Crozin","2012","10","1"
"252591","23379","Crozin","2012","11","6"
"252591","23379","Crozin","2012","12","4"
"60518","23378","Tim Büthe","2012","1","2"
"60518","23378","Tim Büthe","2012","2","9"
"60518","23378","Tim Büthe","2012","3","5"
"60518","23378","Tim Büthe","2012","4","3"
"60518","23378","Tim Büthe","2012","5","1"
"60518","23378","Tim Büthe","2012","6","2"
"60518","23378","Tim Büthe","2012","7","7"
"60518","23378","Tim Büthe","2012","8","7"
"60518","23378","Tim Büthe","2012","9","6"
"60518","23378","Tim Büthe","2012","10","4"
"51170","23367","Matt Davis","2012","3","5"
"51170","23367","Matt Davis","2012","5","1"
"51170","23367","Matt Davis","2012","7","1"
"51170","23367","Matt Davis","2012","9","2"
"51170","23367","Matt Davis","2012","11","1"
"624900","23362","jterrace","2012","1","19"
"624900","23362","jterrace","2012","2","26"
"624900","23362","jterrace","2012","3","18"
"624900","23362","jterrace","2012","4","9"
"624900","23362","jterrace","2012","5","8"
"624900","23362","jterrace","2012","6","15"
"624900","23362","jterrace","2012","7","22"
"624900","23362","jterrace","2012","8","57"
"624900","23362","jterrace","2012","9","27"
"624900","23362","jterrace","2012","10","2"
"624900","23362","jterrace","2012","11","5"
"624900","23362","jterrace","2012","12","5"
"25050","23357","Mr Fooz","2012","2","1"
"25050","23357","Mr Fooz","2012","3","2"
"25050","23357","Mr Fooz","2012","5","3"
"25050","23357","Mr Fooz","2012","6","3"
"25050","23357","Mr Fooz","2012","7","1"
"25050","23357","Mr Fooz","2012","8","4"
"25050","23357","Mr Fooz","2012","9","3"
"25050","23357","Mr Fooz","2012","12","4"
"1492421","23344","Ricardo Saporta","2012","11","60"
"1492421","23344","Ricardo Saporta","2012","12","55"
"15622","23338","Paolo Tedesco","2012","1","5"
"15622","23338","Paolo Tedesco","2012","2","6"
"15622","23338","Paolo Tedesco","2012","3","2"
"15622","23338","Paolo Tedesco","2012","4","8"
"15622","23338","Paolo Tedesco","2012","5","11"
"15622","23338","Paolo Tedesco","2012","6","4"
"15622","23338","Paolo Tedesco","2012","7","13"
"15622","23338","Paolo Tedesco","2012","8","2"
"15622","23338","Paolo Tedesco","2012","9","1"
"15622","23338","Paolo Tedesco","2012","10","7"
"15622","23338","Paolo Tedesco","2012","11","4"
"15622","23338","Paolo Tedesco","2012","12","5"
"128397","23337","Daniel Pryden","2012","1","7"
"128397","23337","Daniel Pryden","2012","2","15"
"128397","23337","Daniel Pryden","2012","4","4"
"128397","23337","Daniel Pryden","2012","5","2"
"128397","23337","Daniel Pryden","2012","6","4"
"128397","23337","Daniel Pryden","2012","7","11"
"128397","23337","Daniel Pryden","2012","8","5"
"128397","23337","Daniel Pryden","2012","9","2"
"128397","23337","Daniel Pryden","2012","10","1"
"128397","23337","Daniel Pryden","2012","11","6"
"128397","23337","Daniel Pryden","2012","12","2"
"489564","23332","RNA","2012","1","1"
"489564","23332","RNA","2012","3","3"
"489564","23332","RNA","2012","4","1"
"489564","23332","RNA","2012","12","1"
"41655","23327","millimoose","2012","1","50"
"41655","23327","millimoose","2012","2","39"
"41655","23327","millimoose","2012","3","5"
"41655","23327","millimoose","2012","4","4"
"41655","23327","millimoose","2012","5","6"
"41655","23327","millimoose","2012","6","12"
"41655","23327","millimoose","2012","7","37"
"41655","23327","millimoose","2012","8","7"
"41655","23327","millimoose","2012","9","16"
"41655","23327","millimoose","2012","10","31"
"41655","23327","millimoose","2012","11","29"
"41655","23327","millimoose","2012","12","18"
"107862","23327","Dustin Laine","2012","3","1"
"107862","23327","Dustin Laine","2012","4","5"
"107862","23327","Dustin Laine","2012","5","1"
"107862","23327","Dustin Laine","2012","7","1"
"107862","23327","Dustin Laine","2012","8","1"
"107862","23327","Dustin Laine","2012","9","1"
"107862","23327","Dustin Laine","2012","12","1"
"485561","23324","Mankarse","2012","1","16"
"485561","23324","Mankarse","2012","2","23"
"485561","23324","Mankarse","2012","3","52"
"485561","23324","Mankarse","2012","4","7"
"485561","23324","Mankarse","2012","5","17"
"485561","23324","Mankarse","2012","6","4"
"485561","23324","Mankarse","2012","8","36"
"485561","23324","Mankarse","2012","9","1"
"485561","23324","Mankarse","2012","10","26"
"485561","23324","Mankarse","2012","11","25"
"485561","23324","Mankarse","2012","12","26"
"41619","23319","Adam Paynter","2012","3","1"
"41619","23319","Adam Paynter","2012","4","1"
"41619","23319","Adam Paynter","2012","8","1"
"41619","23319","Adam Paynter","2012","9","1"
"41619","23319","Adam Paynter","2012","11","1"
"557445","23309","Rion Williams","2012","1","1"
"557445","23309","Rion Williams","2012","2","1"
"557445","23309","Rion Williams","2012","4","8"
"557445","23309","Rion Williams","2012","6","2"
"557445","23309","Rion Williams","2012","7","1"
"557445","23309","Rion Williams","2012","8","2"
"557445","23309","Rion Williams","2012","9","1"
"557445","23309","Rion Williams","2012","11","1"
"557445","23309","Rion Williams","2012","12","4"
"304319","23302","zsong","2012","1","3"
"304319","23302","zsong","2012","9","2"
"72508","23292","Jeremy W. Sherman","2012","9","5"
"72508","23292","Jeremy W. Sherman","2012","10","3"
"82592","23278","Mladen Jablanović","2012","1","2"
"82592","23278","Mladen Jablanović","2012","2","9"
"82592","23278","Mladen Jablanović","2012","3","10"
"82592","23278","Mladen Jablanović","2012","4","7"
"82592","23278","Mladen Jablanović","2012","5","3"
"82592","23278","Mladen Jablanović","2012","6","3"
"82592","23278","Mladen Jablanović","2012","7","5"
"82592","23278","Mladen Jablanović","2012","8","5"
"82592","23278","Mladen Jablanović","2012","9","8"
"82592","23278","Mladen Jablanović","2012","10","9"
"82592","23278","Mladen Jablanović","2012","11","1"
"129655","23276","Platinum Azure","2012","1","22"
"129655","23276","Platinum Azure","2012","2","18"
"129655","23276","Platinum Azure","2012","3","21"
"129655","23276","Platinum Azure","2012","4","6"
"129655","23276","Platinum Azure","2012","5","5"
"129655","23276","Platinum Azure","2012","6","11"
"129655","23276","Platinum Azure","2012","7","8"
"129655","23276","Platinum Azure","2012","8","18"
"129655","23276","Platinum Azure","2012","9","14"
"129655","23276","Platinum Azure","2012","10","17"
"129655","23276","Platinum Azure","2012","11","9"
"129655","23276","Platinum Azure","2012","12","8"
"437","23271","Patrick McElhaney","2012","3","1"
"437","23271","Patrick McElhaney","2012","4","2"
"437","23271","Patrick McElhaney","2012","5","2"
"437","23271","Patrick McElhaney","2012","7","1"
"437","23271","Patrick McElhaney","2012","8","1"
"437","23271","Patrick McElhaney","2012","9","1"
"4","23268","Joel Spolsky","2012","6","10"
"227765","23266","Joshua Weinberg","2012","1","19"
"227765","23266","Joshua Weinberg","2012","2","5"
"227765","23266","Joshua Weinberg","2012","3","8"
"227765","23266","Joshua Weinberg","2012","4","4"
"227765","23266","Joshua Weinberg","2012","5","1"
"227765","23266","Joshua Weinberg","2012","6","4"
"227765","23266","Joshua Weinberg","2012","7","1"
"227765","23266","Joshua Weinberg","2012","8","3"
"227765","23266","Joshua Weinberg","2012","10","2"
"430909","23266","Greg Snow","2012","1","11"
"430909","23266","Greg Snow","2012","2","14"
"430909","23266","Greg Snow","2012","3","13"
"430909","23266","Greg Snow","2012","4","20"
"430909","23266","Greg Snow","2012","5","14"
"430909","23266","Greg Snow","2012","6","23"
"430909","23266","Greg Snow","2012","7","18"
"430909","23266","Greg Snow","2012","8","27"
"430909","23266","Greg Snow","2012","9","17"
"430909","23266","Greg Snow","2012","10","23"
"430909","23266","Greg Snow","2012","11","27"
"430909","23266","Greg Snow","2012","12","17"
"1802671","23235","OnaBai","2012","5","1"
"1802671","23235","OnaBai","2012","11","42"
"1802671","23235","OnaBai","2012","12","40"
"479633","23222","mouad","2012","1","3"
"479633","23222","mouad","2012","3","1"
"479633","23222","mouad","2012","4","2"
"479633","23222","mouad","2012","6","4"
"479633","23222","mouad","2012","7","13"
"479633","23222","mouad","2012","9","1"
"479633","23222","mouad","2012","10","2"
"108205","23216","jsbueno","2012","1","78"
"108205","23216","jsbueno","2012","2","53"
"108205","23216","jsbueno","2012","3","38"
"108205","23216","jsbueno","2012","4","48"
"108205","23216","jsbueno","2012","5","11"
"108205","23216","jsbueno","2012","6","5"
"108205","23216","jsbueno","2012","7","11"
"108205","23216","jsbueno","2012","8","17"
"108205","23216","jsbueno","2012","9","37"
"108205","23216","jsbueno","2012","10","38"
"108205","23216","jsbueno","2012","11","17"
"108205","23216","jsbueno","2012","12","5"
"906773","23208","Jesse Good","2012","1","12"
"906773","23208","Jesse Good","2012","2","15"
"906773","23208","Jesse Good","2012","3","14"
"906773","23208","Jesse Good","2012","4","14"
"906773","23208","Jesse Good","2012","5","21"
"906773","23208","Jesse Good","2012","6","24"
"906773","23208","Jesse Good","2012","7","29"
"906773","23208","Jesse Good","2012","8","28"
"906773","23208","Jesse Good","2012","9","38"
"906773","23208","Jesse Good","2012","10","36"
"906773","23208","Jesse Good","2012","11","24"
"906773","23208","Jesse Good","2012","12","13"
"120513","23203","Daff","2012","1","30"
"120513","23203","Daff","2012","2","26"
"120513","23203","Daff","2012","3","6"
"120513","23203","Daff","2012","5","5"
"120513","23203","Daff","2012","6","1"
"120513","23203","Daff","2012","7","2"
"120513","23203","Daff","2012","8","4"
"120513","23203","Daff","2012","9","4"
"120513","23203","Daff","2012","10","4"
"120513","23203","Daff","2012","11","1"
"120513","23203","Daff","2012","12","4"
"1124287","23198","barry houdini","2012","1","15"
"1124287","23198","barry houdini","2012","2","15"
"1124287","23198","barry houdini","2012","3","23"
"1124287","23198","barry houdini","2012","4","13"
"1124287","23198","barry houdini","2012","5","6"
"1124287","23198","barry houdini","2012","6","33"
"1124287","23198","barry houdini","2012","7","24"
"1124287","23198","barry houdini","2012","8","9"
"1124287","23198","barry houdini","2012","9","27"
"1124287","23198","barry houdini","2012","10","25"
"1124287","23198","barry houdini","2012","11","18"
"1124287","23198","barry houdini","2012","12","18"
"571189","23194","Prince John Wesley","2012","1","6"
"571189","23194","Prince John Wesley","2012","2","1"
"571189","23194","Prince John Wesley","2012","3","5"
"571189","23194","Prince John Wesley","2012","4","4"
"571189","23194","Prince John Wesley","2012","5","35"
"571189","23194","Prince John Wesley","2012","6","41"
"571189","23194","Prince John Wesley","2012","7","13"
"571189","23194","Prince John Wesley","2012","8","2"
"571189","23194","Prince John Wesley","2012","9","4"
"571189","23194","Prince John Wesley","2012","10","1"
"571189","23194","Prince John Wesley","2012","11","6"
"571189","23194","Prince John Wesley","2012","12","4"
"472792","23189","Arjan Tijms","2012","1","15"
"472792","23189","Arjan Tijms","2012","2","5"
"472792","23189","Arjan Tijms","2012","3","25"
"472792","23189","Arjan Tijms","2012","4","17"
"472792","23189","Arjan Tijms","2012","5","7"
"472792","23189","Arjan Tijms","2012","6","1"
"472792","23189","Arjan Tijms","2012","7","8"
"472792","23189","Arjan Tijms","2012","8","17"
"472792","23189","Arjan Tijms","2012","9","12"
"472792","23189","Arjan Tijms","2012","10","3"
"472792","23189","Arjan Tijms","2012","11","16"
"472792","23189","Arjan Tijms","2012","12","19"
"1821","23174","Graeme Perrow","2012","1","1"
"1821","23174","Graeme Perrow","2012","2","1"
"1821","23174","Graeme Perrow","2012","4","4"
"1821","23174","Graeme Perrow","2012","5","3"
"1821","23174","Graeme Perrow","2012","6","4"
"1821","23174","Graeme Perrow","2012","7","4"
"1821","23174","Graeme Perrow","2012","8","2"
"1821","23174","Graeme Perrow","2012","9","3"
"1821","23174","Graeme Perrow","2012","11","1"
"60950","23145","Lukáš Lalinský","2012","1","1"
"60950","23145","Lukáš Lalinský","2012","2","5"
"60950","23145","Lukáš Lalinský","2012","3","3"
"60950","23145","Lukáš Lalinský","2012","6","1"
"60950","23145","Lukáš Lalinský","2012","7","1"
"60950","23145","Lukáš Lalinský","2012","10","4"
"60950","23145","Lukáš Lalinský","2012","11","2"
"1078583","23145","zx81","2012","3","3"
"1078583","23145","zx81","2012","8","1"
"71131","23144","Jacob","2012","1","2"
"71131","23144","Jacob","2012","2","9"
"71131","23144","Jacob","2012","3","6"
"71131","23144","Jacob","2012","4","2"
"71131","23144","Jacob","2012","5","2"
"71131","23144","Jacob","2012","7","3"
"71131","23144","Jacob","2012","8","6"
"71131","23144","Jacob","2012","9","3"
"71131","23144","Jacob","2012","10","7"
"71131","23144","Jacob","2012","11","5"
"380231","23137","tcaswell","2012","4","1"
"380231","23137","tcaswell","2012","5","2"
"380231","23137","tcaswell","2012","6","5"
"380231","23137","tcaswell","2012","7","12"
"380231","23137","tcaswell","2012","8","11"
"380231","23137","tcaswell","2012","9","18"
"380231","23137","tcaswell","2012","10","26"
"380231","23137","tcaswell","2012","11","24"
"380231","23137","tcaswell","2012","12","33"
"1315767","23134","Jilber","2012","4","2"
"1315767","23134","Jilber","2012","5","1"
"1315767","23134","Jilber","2012","6","4"
"1315767","23134","Jilber","2012","7","13"
"1315767","23134","Jilber","2012","8","18"
"1315767","23134","Jilber","2012","9","36"
"1315767","23134","Jilber","2012","10","40"
"1315767","23134","Jilber","2012","11","24"
"1315767","23134","Jilber","2012","12","17"
"55857","23118","FMc","2012","4","2"
"55857","23118","FMc","2012","5","1"
"55857","23118","FMc","2012","10","1"
"55857","23118","FMc","2012","11","4"
"55857","23118","FMc","2012","12","1"
"61289","23115","Logan Capaldo","2012","1","2"
"61289","23115","Logan Capaldo","2012","2","2"
"61289","23115","Logan Capaldo","2012","3","2"
"61289","23115","Logan Capaldo","2012","4","2"
"61289","23115","Logan Capaldo","2012","5","1"
"61289","23115","Logan Capaldo","2012","6","1"
"61289","23115","Logan Capaldo","2012","9","1"
"383478","23109","Sammaye","2012","2","1"
"383478","23109","Sammaye","2012","3","2"
"383478","23109","Sammaye","2012","4","2"
"383478","23109","Sammaye","2012","6","67"
"383478","23109","Sammaye","2012","7","27"
"383478","23109","Sammaye","2012","8","102"
"383478","23109","Sammaye","2012","9","42"
"383478","23109","Sammaye","2012","10","47"
"383478","23109","Sammaye","2012","11","46"
"383478","23109","Sammaye","2012","12","67"
"821679","23107","Jeffrey Scofield","2012","1","12"
"821679","23107","Jeffrey Scofield","2012","2","13"
"821679","23107","Jeffrey Scofield","2012","3","12"
"821679","23107","Jeffrey Scofield","2012","4","15"
"821679","23107","Jeffrey Scofield","2012","5","10"
"821679","23107","Jeffrey Scofield","2012","6","6"
"821679","23107","Jeffrey Scofield","2012","7","5"
"821679","23107","Jeffrey Scofield","2012","8","9"
"821679","23107","Jeffrey Scofield","2012","9","11"
"821679","23107","Jeffrey Scofield","2012","10","15"
"821679","23107","Jeffrey Scofield","2012","11","15"
"821679","23107","Jeffrey Scofield","2012","12","16"
"6610","23106","xtofl","2012","1","3"
"6610","23106","xtofl","2012","2","3"
"6610","23106","xtofl","2012","3","1"
"6610","23106","xtofl","2012","5","2"
"6610","23106","xtofl","2012","6","8"
"6610","23106","xtofl","2012","7","6"
"6610","23106","xtofl","2012","8","2"
"6610","23106","xtofl","2012","9","8"
"6610","23106","xtofl","2012","10","7"
"6610","23106","xtofl","2012","11","9"
"6610","23106","xtofl","2012","12","7"
"8233","23102","Michael Carman","2012","3","1"
"8233","23102","Michael Carman","2012","5","1"
"8233","23102","Michael Carman","2012","8","1"
"8233","23102","Michael Carman","2012","10","1"
"8233","23102","Michael Carman","2012","11","3"
"8233","23102","Michael Carman","2012","12","1"
"21974","23095","ypnos","2012","1","18"
"21974","23095","ypnos","2012","2","5"
"21974","23095","ypnos","2012","3","4"
"21974","23095","ypnos","2012","4","10"
"21974","23095","ypnos","2012","5","7"
"21974","23095","ypnos","2012","6","10"
"21974","23095","ypnos","2012","7","9"
"21974","23095","ypnos","2012","8","5"
"21974","23095","ypnos","2012","9","8"
"21974","23095","ypnos","2012","10","9"
"21974","23095","ypnos","2012","11","7"
"21974","23095","ypnos","2012","12","11"
"13198","23089","TheVillageIdiot","2012","1","6"
"13198","23089","TheVillageIdiot","2012","2","4"
"13198","23089","TheVillageIdiot","2012","3","2"
"13198","23089","TheVillageIdiot","2012","4","3"
"13198","23089","TheVillageIdiot","2012","5","13"
"13198","23089","TheVillageIdiot","2012","6","7"
"13198","23089","TheVillageIdiot","2012","7","3"
"13198","23089","TheVillageIdiot","2012","8","2"
"13198","23089","TheVillageIdiot","2012","9","2"
"13198","23089","TheVillageIdiot","2012","10","8"
"13198","23089","TheVillageIdiot","2012","11","2"
"13198","23089","TheVillageIdiot","2012","12","5"
"76835","23084","fiXedd","2012","1","2"
"76835","23084","fiXedd","2012","5","1"
"315168","23066","Mikko Ohtamaa","2012","1","28"
"315168","23066","Mikko Ohtamaa","2012","2","28"
"315168","23066","Mikko Ohtamaa","2012","3","15"
"315168","23066","Mikko Ohtamaa","2012","4","24"
"315168","23066","Mikko Ohtamaa","2012","5","22"
"315168","23066","Mikko Ohtamaa","2012","6","7"
"315168","23066","Mikko Ohtamaa","2012","7","44"
"315168","23066","Mikko Ohtamaa","2012","8","28"
"315168","23066","Mikko Ohtamaa","2012","9","43"
"315168","23066","Mikko Ohtamaa","2012","10","26"
"315168","23066","Mikko Ohtamaa","2012","11","19"
"315168","23066","Mikko Ohtamaa","2012","12","11"
"145587","23065","OneOfOne","2012","7","2"
"145587","23065","OneOfOne","2012","8","5"
"145587","23065","OneOfOne","2012","10","2"
"145587","23065","OneOfOne","2012","11","5"
"145587","23065","OneOfOne","2012","12","8"
"371250","23060","ninjalj","2012","1","6"
"371250","23060","ninjalj","2012","2","10"
"371250","23060","ninjalj","2012","3","4"
"371250","23060","ninjalj","2012","4","2"
"371250","23060","ninjalj","2012","5","1"
"371250","23060","ninjalj","2012","6","1"
"371250","23060","ninjalj","2012","7","6"
"371250","23060","ninjalj","2012","8","1"
"371250","23060","ninjalj","2012","9","25"
"371250","23060","ninjalj","2012","10","8"
"371250","23060","ninjalj","2012","11","15"
"371250","23060","ninjalj","2012","12","6"
"155861","23059","diEcho","2012","1","38"
"155861","23059","diEcho","2012","2","46"
"155861","23059","diEcho","2012","3","5"
"155861","23059","diEcho","2012","4","29"
"155861","23059","diEcho","2012","5","3"
"155861","23059","diEcho","2012","6","16"
"155861","23059","diEcho","2012","7","54"
"155861","23059","diEcho","2012","8","45"
"155861","23059","diEcho","2012","9","37"
"155861","23059","diEcho","2012","10","13"
"155861","23059","diEcho","2012","11","16"
"155861","23059","diEcho","2012","12","10"
"371637","23056","Adam Tuliper - MSFT","2012","1","41"
"371637","23056","Adam Tuliper - MSFT","2012","2","64"
"371637","23056","Adam Tuliper - MSFT","2012","3","39"
"371637","23056","Adam Tuliper - MSFT","2012","4","15"
"371637","23056","Adam Tuliper - MSFT","2012","5","12"
"371637","23056","Adam Tuliper - MSFT","2012","6","21"
"371637","23056","Adam Tuliper - MSFT","2012","7","7"
"371637","23056","Adam Tuliper - MSFT","2012","8","13"
"371637","23056","Adam Tuliper - MSFT","2012","9","14"
"371637","23056","Adam Tuliper - MSFT","2012","10","16"
"371637","23056","Adam Tuliper - MSFT","2012","11","14"
"371637","23056","Adam Tuliper - MSFT","2012","12","13"
"68805","23049","Reno","2012","1","6"
"68805","23049","Reno","2012","2","2"
"68805","23049","Reno","2012","3","2"
"68805","23049","Reno","2012","5","1"
"68805","23049","Reno","2012","9","2"
"68805","23049","Reno","2012","12","3"
"25330","23046","jvenema","2012","1","5"
"25330","23046","jvenema","2012","2","1"
"25330","23046","jvenema","2012","3","3"
"25330","23046","jvenema","2012","4","2"
"25330","23046","jvenema","2012","5","2"
"25330","23046","jvenema","2012","7","1"
"25330","23046","jvenema","2012","8","4"
"25330","23046","jvenema","2012","9","2"
"25330","23046","jvenema","2012","10","1"
"25330","23046","jvenema","2012","11","4"
"25330","23046","jvenema","2012","12","1"
"221955","23044","Michael Anderson","2012","1","14"
"221955","23044","Michael Anderson","2012","2","17"
"221955","23044","Michael Anderson","2012","3","11"
"221955","23044","Michael Anderson","2012","4","16"
"221955","23044","Michael Anderson","2012","5","12"
"221955","23044","Michael Anderson","2012","6","20"
"221955","23044","Michael Anderson","2012","7","23"
"221955","23044","Michael Anderson","2012","8","41"
"221955","23044","Michael Anderson","2012","9","21"
"221955","23044","Michael Anderson","2012","10","9"
"221955","23044","Michael Anderson","2012","11","2"
"221955","23044","Michael Anderson","2012","12","1"
"128645","23032","Jeff Foster","2012","1","20"
"128645","23032","Jeff Foster","2012","2","2"
"128645","23032","Jeff Foster","2012","3","12"
"128645","23032","Jeff Foster","2012","4","11"
"128645","23032","Jeff Foster","2012","5","9"
"128645","23032","Jeff Foster","2012","6","7"
"128645","23032","Jeff Foster","2012","7","16"
"128645","23032","Jeff Foster","2012","8","6"
"128645","23032","Jeff Foster","2012","9","7"
"128645","23032","Jeff Foster","2012","10","2"
"128645","23032","Jeff Foster","2012","11","1"
"128645","23032","Jeff Foster","2012","12","8"
"248994","23028","wsanville","2012","1","17"
"248994","23028","wsanville","2012","2","6"
"248994","23028","wsanville","2012","3","13"
"248994","23028","wsanville","2012","4","23"
"248994","23028","wsanville","2012","5","11"
"248994","23028","wsanville","2012","6","13"
"248994","23028","wsanville","2012","7","30"
"248994","23028","wsanville","2012","8","17"
"248994","23028","wsanville","2012","9","21"
"248994","23028","wsanville","2012","10","16"
"248994","23028","wsanville","2012","11","21"
"248994","23028","wsanville","2012","12","16"
"127549","23010","googletorp","2012","1","1"
"127549","23010","googletorp","2012","3","1"
"127549","23010","googletorp","2012","8","1"
